0.1196078	0.2644861	0.9588893	0.3641259	0.3987894
0.7795271	0.1864446	0.05751337	0.09134481	3.120595e-08
0.06664559	0.7740746	0.01068694	0.2062547	0.4427418
0.002606332	0.7670263	0.4696229	0.822604	0.1501256
0.2044717	4.979362e-08	0.01859215	0.288761	0.001634766
0.1533086	0.1654406	0.006360364	0.6877467	0.7654894
0.903618	0.5673205	0.3348719	6.444903e-08	0.06948764
0.272319	0.09947657	0.05418705	0.4930543	0.1002112
0.05622664	0.9631315	0.5579234	0.07582569	0.2427557
1.092775e-05	0.06801811	0.06777529	0.0002022205	0.1543096
0.9665392	0.00279424	0.5199237	0.2821653	0.5123185
0.7780137	0.4521127	4.276743e-07	0.023716	0.3644123
0.001628783	0.3632602	0.0769146	0.004770116	0.99303
0.2028236	0.1331954	0.7307744	0.1612373	1.384443e-07
0.01336147	0.1880782	0.00132166	0.06561006	0.1427697
0.00107924	0.9899746	0.09749962	0.7326904	0.1394845
0.2187613	2.882761e-07	0.03578664	0.1601379	0.007721642
0.1202143	0.6540812	0.01082311	0.06093091	0.2354562
0.7789306	0.3718742	0.1741665	1.033116e-06	0.1030096
0.08243156	0.02166579	0.01145253	0.8129917	0.01952243
0.814851	0.9826181	0.3015747	0.2430514	0.07316707
8.59047e-07	0.1121395	0.1175066	0.03705101	0.09816403
0.6921626	0.1300667	0.3147736	0.1184319	0.4206877
0.853918	0.03208493	2.006685e-06	0.08652446	0.5349418
0.02587565	0.04229303	0.6949729	0.04535666	0.1618749
0.5456741	0.5145948	0.2810794	0.01611964	5.228838e-07
0.05598256	0.09586341	0.0129583	0.01554429	0.4550125
0.02412359	0.7773554	0.08770218	0.4573904	0.6381517
0.1300026	2.575514e-07	0.1321649	0.1434391	0.008942263
0.02226642	0.2973621	0.01652012	0.7434918	0.04089782
0.7454852	0.342178	0.09953307	6.130443e-07	0.0405853
0.3503826	0.008100387	0.02799218	0.6136693	0.003645379
0.4941875	0.2417044	0.5583338	0.3731267	0.1925212
7.324446e-07	0.06849112	0.2538332	0.01078083	0.1087597
0.5972255	0.01174396	0.1131589	0.2363914	0.7013337
0.3032595	0.1764424	9.460419e-07	0.1049819	0.1094349
0.003764229	0.06510187	0.3690783	0.01152964	0.6446197
0.533232	0.6177564	0.2058871	0.01855975	4.664308e-07
0.06369039	0.0541846	0.0004353987	0.03048037	0.06308325
0.001140609	0.9751465	0.9372374	0.6514439	0.1991845
0.2839643	6.982639e-07	0.1280101	0.09304497	0.02438756
0.03904328	0.5632008	0.0150561	0.9148031	0.9684321
0.7410626	0.3077208	0.0377705	5.07877e-07	0.07546529
0.5268759	0.0002190501	0.02523296	0.2327539	0.0006922153
0.9178792	0.3052209	0.9735068	0.168362	0.4419965
2.032722e-06	0.0884369	0.07580896	0.003937324	0.2170153
0.3416475	0.01868733	0.5428509	0.9297662	0.9117275
0.4424746	0.5253761	4.804841e-08	0.01864797	0.1587264
0.4859813	0.03887671	0.8494358	0.1791942	0.7334633
0.7682041	0.5529428	0.2502086	0.9260258	4.794967e-08
0.5012074	0.540808	0.02161878	0.05460427	0.1804225
0.05551999	0.8388659	0.009008411	0.7930499	0.04655715
0.9023753	1.793131e-06	0.02905468	0.09728406	0.00244331
0.169813	0.0818792	0.002988085	0.3157419	0.9436824
0.9253809	0.2277365	0.06127998	1.036756e-07	0.04098598
0.1138549	0.01215084	0.0954392	0.8630694	0.006185117
0.6118404	0.9675007	0.8427757	0.3175818	0.3387692
7.632227e-08	0.01751272	0.8191198	0.0008991161	0.0395921
0.2671212	0.01261123	0.96108	0.1017909	0.855358
0.8977602	0.2654704	2.191936e-08	0.02002916	0.1937844
0.01671831	0.05139683	0.9049383	0.002154298	0.262852
0.3996627	0.4390033	0.2623411	0.1328003	2.443065e-06
0.1637242	0.8780601	0.01309159	0.2985475	0.2720434
0.01251885	0.7135815	0.1122848	0.4371445	0.5758915
0.2825052	1.888453e-08	0.04853041	0.173899	0.005168579
0.3137827	0.3244932	0.02073505	0.6582015	0.1115881
0.2990034	0.1433295	0.3290675	4.575521e-07	0.04728746
0.4812579	0.003064079	0.08034876	0.1184269	0.0518776
0.7965663	0.2866868	0.8723592	0.1281463	0.5045786
5.852367e-08	0.01099765	0.05697044	0.007523449	0.3894669
0.2334365	0.0101149	0.9298058	0.8458309	0.6773971
0.09807196	0.01770804	2.462047e-07	0.05965468	0.2394854
0.007417356	0.2408757	0.4919871	0.07359045	0.5154177
0.6541391	0.9456805	0.5317852	0.2684682	3.645225e-05
0.03654493	0.2105458	0.0288089	0.04145147	0.2940343
0.05625183	0.8726232	0.7307443	0.6961434	0.07343712
0.4178478	1.50821e-07	0.02022994	0.1118258	0.00939749
0.2688336	0.9379447	0.01879183	0.8472587	0.8213044
0.7661389	0.4535882	0.2032458	7.67297e-08	0.06735272
0.4361314	0.0001312369	0.26204	0.7190442	0.05749524
0.3804414	0.6187428	0.3756849	0.6065742	0.2939386
3.480932e-05	0.0100643	0.09860948	0.002301203	0.08307787
0.4860952	0.08660846	0.8216675	0.9681345	0.3481756
0.7891206	0.03870565	4.103221e-05	0.1493672	0.1642861
0.0405737	0.01910236	0.3455244	0.123796	0.5329959
0.8960695	0.2236533	0.2050125	0.4717865	1.618834e-06
0.1779211	0.1595793	0.1311895	0.1596842	0.8351693
0.01640966	0.4722629	0.2811151	0.5857382	0.1616742
0.4902284	4.735362e-07	0.04208255	0.3937548	0.02181548
0.4110907	0.9872084	0.003276657	0.7281902	0.3237229
0.2460564	0.6307758	0.7730626	6.858808e-08	0.06475408
0.894162	0.004125947	0.1081793	0.7913635	0.0005443899
0.8414547	0.3082641	0.8888557	0.2576158	0.2474055
3.217458e-08	0.02727133	0.3133167	0.001006577	0.07852702
0.3913123	0.007401659	0.8793175	0.4991397	0.7972603
0.3507953	0.06727964	3.204327e-08	0.02112216	0.3951673
0.005362611	0.2960973	0.5836916	0.09643703	0.276106
0.2064827	0.986676	0.07065933	0.164019	1.204092e-07
0.01834193	0.3822893	0.01312743	0.2616445	0.7093578
0.007359911	0.5184046	0.926533	0.2403603	0.2885217
0.03714259	2.053256e-08	0.02682868	0.6198893	0.01498367
0.04643477	0.9878079	0.118455	0.8569903	0.9190855
0.8635425	0.4205241	0.1180886	1.946439e-07	0.1657882
0.05480792	0.1083207	0.1200195	0.6965272	0.08542329
0.5688344	0.5078374	0.9570556	0.1086135	0.7827447
1.442821e-06	0.06400004	0.2647742	0.0283565	0.01462197
0.1879095	0.015041	0.4710891	0.7423211	0.6955409
0.09592324	0.2708057	2.064464e-06	0.08110245	0.3348532
0.02461825	0.2412326	0.4301168	0.08990229	0.6253165
0.4370259	0.4064205	0.5328349	0.402609	1.000194e-07
0.0347258	0.529283	0.00226303	0.01648936	0.5101107
0.009446017	0.492865	0.4379736	0.5618445	0.09549504
0.9829136	1.199214e-07	0.02528313	0.2588393
